#snid, snra, sndec, z, t0, c, x1, x0, mag_u, mag_g, mag_r, mag_i, mag_z, mag_y
10234971, 8.708888e-02, 2.605597e-01, 1.1870, 570103.8280, 1.214309e-01, 1.0082, 1.121949e-06, 36.9687, nan, 31.1450, 29.0157, 27.7894, 27.2008
5037471, 8.487276e-02, 2.624478e-01, 2.5639, 570229.6240, -1.593156e-02, 4.3776, 1.387968e-07, nan, 35.9955, 34.6420, nan, nan, 30.1902
6316469, 8.508533e-02, 2.624650e-01, 0.3884, 570273.1217, 4.732493e-01, -2.6700, 3.303719e-05, nan, nan, nan, nan, nan, nan
1731151, 8.708790e-02, 2.601147e-01, 0.9244, 570251.4288, -1.133361e-01, 4.0569, 1.755279e-06, nan, 50.3966, 52.3853, 50.4329, 49.9268, 50.0992
11546924, 8.712626e-02, 2.600743e-01, 1.3644, 570096.6112, 2.939020e-01, 1.5419, 6.552189e-07, 39.0839, nan, nan, 30.3685, 29.0293, 28.0601
10936135, 8.603245e-02, 2.613251e-01, 1.7930, 570121.3888, 1.810702e-01, 2.8303, 6.726142e-07, 43.5164, nan, nan, nan, 29.4653, 27.6807
4866640, 8.595454e-02, 2.615160e-01, 0.8410, 570108.1821, -3.311084e-02, -3.8254, 3.925692e-06, 30.0301, 26.6139, nan, 27.4224, 26.8215, 26.4100
4109192, 8.693522e-02, 2.594427e-01, 0.7852, 570139.2992, 1.528553e-01, 1.9692, 3.625638e-06, 34.3275, 31.3371, 26.7931, 25.2960, 24.7657, 24.1540
14706941, 8.589278e-02, 2.613942e-01, 1.7861, 570149.6568, -2.761401e-01, -3.9572, 5.545233e-07, nan, nan, 26.1721, 26.2354, nan, 28.2097
2271253, 8.640677e-02, 2.609002e-01, 1.2701, 570092.9624, -2.329804e-01, -3.7912, 1.584012e-06, 30.8988, 26.8642, 25.7571, nan, 27.7764, 28.0780
3939960, 8.648725e-02, 2.606328e-01, 1.6187, 570137.5739, 3.702954e-01, -2.4087, 7.408136e-07, 39.4654, 41.0072, nan, 32.0893, 29.8062, 28.2751
4507394, 8.562110e-02, 2.598706e-01, 1.8043, 570255.4075, 2.733665e-01, 0.0795, 3.537015e-07, nan, nan, nan, nan, nan, nan
6236156, 8.635023e-02, 2.611432e-01, 1.3623, 570128.6507, -4.586923e-02, -1.3040, 5.116221e-07, nan, 32.3400, 30.9503, 29.5793, 28.5147, 27.8005
11268353, 8.626103e-02, 2.611203e-01, 2.4938, 570081.9556, -1.296077e-01, -1.7392, 1.779395e-07, 36.8194, 33.5901, 32.9939, 29.5668, 29.0269, 29.9922
11976133, 8.530434e-02, 2.603090e-01, 2.1497, 570107.8171, -2.310940e-01, 3.4469, 2.270589e-07, 33.0068, 31.6738, nan, 28.4500, 32.9175, 30.3253
3083356, 8.527920e-02, 2.602009e-01, 1.4119, 570257.7202, -4.566816e-01, -0.6157, 5.373077e-07, nan, nan, nan, nan, nan, nan
4758680, 8.660876e-02, 2.605730e-01, 2.0998, 570117.6923, -6.140849e-02, 3.7510, 4.592120e-07, nan, nan, nan, nan, nan, 28.6264
3162803, 8.657032e-02, 2.600696e-01, 0.4373, 570092.7603, -2.383062e-01, -1.3441, 1.265486e-05, 26.2903, 27.1057, 25.9306, 25.2948, 25.1651, 25.5163
15894294, 8.482568e-02, 2.622177e-01, 1.2838, 570254.1194, 6.256820e-01, 0.7459, 1.192164e-06, nan, 62.1860, 58.6644, nan, nan, 51.5259
15657291, 8.957493e-02, 2.626166e-01, 2.5516, 570220.5856, -2.108159e-01, 0.0514, 1.144183e-07, 33.7506, 29.8508, 29.3965, 29.5937, 30.0408, 29.2693
7963142, 8.628672e-02, 2.611962e-01, 2.8331, 570134.5947, 7.696914e-02, -2.1407, 2.295197e-07, 42.5694, nan, nan, 35.2221, 32.7064, 31.7813
11916792, 8.682765e-02, 2.593047e-01, 2.2932, 570274.6671, -6.146956e-01, -2.2595, 3.069175e-07, nan, nan, nan, nan, nan, nan
14840917, 8.646263e-02, 2.602213e-01, 1.6530, 570114.9113, -5.539753e-02, 0.3360, 3.281543e-07, 34.8050, 33.8751, 32.6857, 31.1892, 29.8999, 28.6956
16222305, 8.663496e-02, 2.600759e-01, 0.4582, 570252.7835, -1.658188e-01, 7.5398, 1.171769e-05, 47.1621, 48.8759, 47.6895, 48.0448, 48.1547, 47.7752
13300722, 8.680214e-02, 2.594677e-01, 2.5529, 570264.8501, -5.782398e-01, 4.8422, 1.776835e-07, nan, nan, nan, 46.0776, 46.6281, 48.2064
12170800, 8.860296e-02, 2.609952e-01, 1.5010, 570102.2798, 9.954569e-02, 5.5942, 3.544175e-07, 38.6561, nan, nan, 31.2803, 29.1549, 28.5262
3874224, 8.863191e-02, 2.609085e-01, 0.3126, 570082.2405, 4.340950e-02, -4.8666, 3.892702e-05, 25.3842, 26.9946, 25.5403, 24.4798, 25.5018, 24.8957
9955934, 8.641226e-02, 2.594435e-01, 1.3293, 570246.4854, 1.989852e-01, 2.5597, 1.013763e-06, nan, 56.3939, 54.7189, 55.9133, nan, 50.4880
901821, 8.490032e-02, 2.621992e-01, 0.8191, 570193.4851, -2.605481e-01, -3.1083, 3.134910e-06, 23.8633, 24.1723, 25.3786, 24.3594, 24.8118, 24.8830
11976170, 8.916893e-02, 2.628036e-01, 2.0927, 570198.6095, -1.840533e-01, 1.7961, 4.068094e-07, 29.0345, 27.4682, 27.9367, 30.6021, 26.4508, 25.8193
12406692, 8.911492e-02, 2.628939e-01, 3.1181, 570194.7355, 5.023288e-02, -2.4784, 6.435863e-08, 42.1022, 36.5134, 34.4001, 33.3769, 32.4673, 33.8342
6436153, 8.821587e-02, 2.611891e-01, 1.2932, 570131.1805, -1.281142e-01, 4.4977, 1.195103e-06, nan, nan, nan, 27.0486, 26.0745, 25.7403
7320065, 8.479830e-02, 2.608840e-01, 1.3149, 570233.4656, 1.887218e-01, 2.1749, 7.187664e-07, nan, 56.7462, 55.1047, nan, nan, 50.9958
621316, 8.505071e-02, 2.620279e-01, 1.0344, 570274.3437, -2.685202e-01, 2.4428, 1.450761e-06, nan, 49.3107, 50.3670, nan, 50.2972, 50.5331
10797934, 8.489481e-02, 2.615558e-01, 2.7298, 570195.1752, 2.682724e-01, -2.2835, 1.612200e-07, 43.6057, 39.6657, 37.2851, 34.9865, 34.3020, 40.2538
15740257, 8.477305e-02, 2.609979e-01, 1.3804, 570094.2498, 6.137170e-01, -1.6286, 7.862046e-07, 39.0814, 38.9156, 33.6056, 31.9775, 29.5003, 28.3590
13424974, 8.475247e-02, 2.610674e-01, 1.0558, 570259.9385, 1.209192e-01, -0.4891, 1.387508e-06, nan, nan, nan, nan, nan, nan
12357221, 8.640223e-02, 2.598612e-01, 1.7172, 570181.8101, -4.939887e-02, -0.7370, 5.626180e-07, 31.0552, 29.9245, 29.6038, 27.5394, 26.2910, 25.5581
15369355, 8.496583e-02, 2.615926e-01, 1.2643, 570169.9652, -3.941897e-02, 3.3529, 8.070860e-07, 31.2602, 28.9786, 27.1267, 25.8874, 25.1371, 24.9771
8452729, 8.501070e-02, 2.615886e-01, 0.9444, 570133.8978, 5.955907e-01, 3.8585, 2.219292e-06, 34.7379, 34.4896, 28.9382, 26.2170, 25.2056, 24.7354
16477464, 8.481251e-02, 2.613321e-01, 2.2230, 570193.9301, 4.251374e-02, 0.8418, 1.966051e-07, 36.2973, 33.3096, 31.9652, 30.7961, 29.3446, 27.6196
5534899, 8.467424e-02, 2.614255e-01, 1.6665, 570198.4406, 1.737878e-02, -1.4945, 6.661214e-07, 32.1683, 30.6734, 28.8091, 27.8980, 26.3725, 26.2119
4636419, 8.943491e-02, 2.628750e-01, 1.2405, 570108.0566, 2.542702e-01, 1.3662, 2.157033e-06, 36.6021, nan, 31.6008, 28.4170, 27.1211, 26.3963
11459460, 8.594130e-02, 2.597717e-01, 1.0684, 570193.3914, -2.178855e-01, -0.4008, 1.627985e-06, 25.7501, 25.8875, 25.2877, 24.7152, 24.4901, 24.7048
2803519, 8.815697e-02, 2.609491e-01, 0.4773, 570105.0786, -2.075054e-01, -1.1838, 1.025024e-05, 27.2669, 27.2308, 26.2103, 25.5060, 25.2620, 25.4728
8696019, 8.641925e-02, 2.640485e-01, 0.5897, 570149.7743, 2.280941e-01, -2.6569, 7.520364e-06, 29.6501, 28.0429, 26.2753, 24.7845, 23.6240, 23.6072
12257332, 8.941571e-02, 2.628746e-01, 1.3121, 570124.0358, -3.799848e-01, 2.3827, 5.099347e-07, 27.1542, 29.9705, 27.1791, 28.3005, 27.4542, 27.1880
9260760, 8.635687e-02, 2.640507e-01, 0.7871, 570107.2226, 1.845460e-01, -4.4734, 3.937495e-06, 32.2654, 28.4329, nan, 27.4437, 27.0197, 26.1047
4461972, 8.725839e-02, 2.622120e-01, 0.1144, 570234.2146, 1.294810e-01, -2.9017, 3.162184e-04, nan, nan, nan, nan, nan, 46.0606
7419416, 8.910977e-02, 2.608988e-01, 0.3829, 570233.6911, -8.582583e-02, -0.1119, 1.885722e-05, nan, nan, 52.0779, 49.4460, 49.2873, 49.2918
6006251, 8.527824e-02, 2.616698e-01, 0.9898, 570256.5844, -2.968820e-01, -5.1840, 1.533063e-06, nan, nan, nan, 53.5989, nan, nan
12709241, 8.523197e-02, 2.615930e-01, 0.9932, 570226.9719, -1.086083e-01, 0.6029, 1.577608e-06, nan, 52.7981, nan, nan, 51.5964, 51.5447
8124234, 8.742557e-02, 2.620351e-01, 1.9727, 570260.1437, 2.892062e-01, -2.7549, 1.551465e-07, nan, nan, nan, nan, nan, nan
10846664, 8.738383e-02, 2.620329e-01, 2.0446, 570091.4752, -4.859501e-01, -2.6855, 1.873322e-07, 25.8565, 25.8901, 24.7468, 24.7901, 27.4043, 30.0777
1975652, 8.927204e-02, 2.610843e-01, 0.9048, 570249.1785, 3.708702e-01, -1.0575, 2.912366e-06, nan, nan, nan, nan, nan, 51.9204
3570452, 8.930455e-02, 2.610521e-01, 2.5717, 570236.8279, -2.165984e-01, -0.2196, 1.409669e-07, nan, nan, nan, nan, nan, nan
1308836, 8.519622e-02, 2.619254e-01, 0.4969, 570158.4569, -5.124725e-01, 1.1359, 1.171077e-05, 21.6573, 24.2001, 23.4011, 23.4403, 23.8072, 24.1908
16665499, 8.739263e-02, 2.616689e-01, 1.4405, 570229.8610, 6.571201e-01, -2.2210, 5.447598e-07, nan, nan, nan, nan, nan, nan
3352379, 8.896402e-02, 2.612307e-01, 0.4876, 570134.0366, 8.287823e-02, 0.3305, 9.916260e-06, nan, 27.3700, 25.4501, 24.4246, 23.8559, 23.6910
2616528, 8.914746e-02, 2.611853e-01, 1.3320, 570170.9305, -6.246614e-02, 3.1591, 4.766989e-07, 31.2217, 29.6318, 27.8799, 26.5924, 25.7723, 25.4346
1185081, 8.772073e-02, 2.618351e-01, 0.2127, 570235.4795, 2.296267e-01, 2.1104, 6.740369e-05, 48.8474, 48.6599, 47.0879, 46.6743, 46.9050, 46.5436
1172534, 8.922185e-02, 2.608447e-01, 0.6241, 570249.0312, 3.200375e-01, 1.2868, 8.178227e-06, 55.9645, 51.8972, nan, 49.3322, 49.3956, 48.9408
4339659, 8.917645e-02, 2.609577e-01, 0.6241, 570272.4384, -7.205282e-02, -2.0998, 4.996098e-06, nan, nan, nan, nan, 51.1218, nan
6072207, 8.918587e-02, 2.609064e-01, 0.6243, 570221.9054, -8.692540e-02, -1.1367, 5.678223e-06, nan, nan, nan, nan, 50.6927, 53.2887
2745746, 8.759109e-02, 2.616607e-01, 1.6836, 570126.7047, 3.249460e-01, 2.1003, 4.239370e-07, 39.4100, nan, nan, nan, 29.3301, 28.1138
13594393, 8.733732e-02, 2.618793e-01, 1.2629, 570085.8880, 1.074330e-01, 0.2547, 1.180606e-06, 37.4313, nan, nan, 29.4121, 28.0532, 27.6233
3821204, 8.739883e-02, 2.619005e-01, 1.1105, 570222.2549, -2.881002e-01, 0.0545, 1.403554e-06, nan, 39.0824, nan, 39.5507, nan, nan
13418230, 8.964821e-02, 2.614821e-01, 1.0651, 570112.6943, 7.091828e-02, -0.3544, 1.432985e-06, 35.7716, 32.0377, 30.0345, 28.1652, 27.3958, 26.7939
13045441, 8.978389e-02, 2.612248e-01, 1.6135, 570126.1125, 2.260658e-01, -0.9268, 5.076780e-07, 39.1343, 38.3801, 32.9470, 30.7843, 29.7664, 28.3404
7256793, 8.550002e-02, 2.633800e-01, 3.3749, 570115.4685, 2.726311e-02, 4.6956, 8.550920e-08, 42.5786, nan, nan, nan, 33.8343, 31.1605
14624815, 8.731983e-02, 2.610011e-01, 1.0596, 570278.3084, -1.525357e-01, 0.1259, 1.725093e-06, nan, nan, nan, nan, 52.6080, 52.5161
14149068, 8.736398e-02, 2.610250e-01, 1.1885, 570253.6184, -3.735755e-01, 0.8119, 2.128914e-06, nan, 49.6184, 50.0851, nan, 52.4569, 50.9707
15652968, 8.789732e-02, 2.608273e-01, 2.5555, 570270.1128, -3.337739e-01, 2.9244, 1.611470e-07, nan, nan, nan, 50.2322, 49.9906, 50.9282
